mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,label
-387.70667,195.20819,77.59437,-0.9180268,-5.5280695,17.513823,18.11514,0.35047653,-4.3854175,8.366205,15.371895,6.265988,-3.2083395,0.4155455,8.434119,7.2202983,0.063605025,-0.89193755,4.6985574,6.4959173,murmur
-352.94235,216.58777,83.253365,-2.996504,-3.6793878,24.63116,23.876444,1.623729,-4.734577,8.549752,14.336231,2.6109028,-7.3850255,-1.9007461,7.2508125,5.2515264,-2.6728318,-3.2531877,2.5817883,3.788551,murmur
-425.68338,172.70235,64.59889,-3.3196468,-1.8374181,20.496851,18.192604,1.7962177,2.2389014,17.33818,20.347824,5.211041,-6.1751204,-0.12788428,10.159968,8.749678,0.6360742,-0.47742182,4.8777905,5.616624,murmur
-414.40845,208.83647,75.11458,-10.276754,-9.667653,19.419495,18.986591,-2.6803577,-7.6923947,7.2043004,14.068917,2.732146,-7.367849,-2.4923797,5.6949544,3.350976,-3.284116,-1.5586911,5.5135856,5.7014956,murmur
-330.43243,186.57248,82.89683,9.617047,0.308008,19.60045,23.30763,9.2673235,1.9167879,8.893703,14.207336,7.479725,-1.456677,-0.9130008,5.01168,5.5460744,0.62455547,-1.1763744,2.3099012,4.2940335,murmur
-357.43814,225.61143,85.79212,-3.9184403,-4.709422,23.558601,22.015703,0.3626505,-3.1464732,12.885972,18.75848,4.772564,-7.8398967,-4.2118077,4.0555935,2.388587,-4.1850023,-3.5785823,2.347699,3.1467783,murmur
-359.64246,166.14769,61.036755,-3.128379,3.1736534,30.810549,30.413662,8.840989,-0.25875762,8.930423,13.975976,4.4687214,-4.6491766,-0.44473073,8.900082,9.955016,4.196136,1.7370754,4.010409,4.206986,murmur
-425.05157,210.02211,59.499905,-24.244383,-5.925039,37.31261,35.57861,5.6188893,-2.6160862,13.762936,20.012194,5.6082807,-5.034249,2.4065835,11.747862,7.4449487,-1.2178969,0.33168194,7.354022,6.5561953,murmur
-353.24097,244.33769,75.84767,-25.604343,-16.646343,23.849365,22.079132,-7.0619693,-13.100513,6.6928964,16.16229,3.6746333,-6.347766,0.9874879,10.223205,6.12137,-2.4313538,-1.1718719,5.697778,5.5970554,murmur
-385.48526,172.1818,64.78621,-3.2132697,-2.0829256,20.659224,19.018291,1.8489628,-0.27399948,12.616745,16.187937,3.8338068,-5.865019,-1.3576854,5.8534794,3.0536435,-3.941683,-3.281012,2.990895,4.128233,murmur
-345.37943,152.14272,71.567696,15.370862,8.587763,21.683638,20.627678,6.937674,1.5644045,8.644092,13.022357,6.6617513,-0.61487454,1.0968436,6.9684887,7.1490726,2.2522771,0.32380486,3.0685644,4.326585,murmur
-319.01108,211.89719,79.73588,-6.105665,-8.30968,19.610348,21.102333,1.2131572,-5.02931,7.5422606,14.687649,6.144798,-2.261935,1.4404639,7.9516582,5.5557866,-1.0030683,-1.0469649,4.0792527,5.076356,murmur
-407.06555,208.35829,69.529945,-16.069578,-10.43186,22.77295,21.795061,-2.5587327,-8.676188,6.7633157,13.813914,2.292238,-6.761115,0.18129645,9.254051,5.476011,-3.5360491,-3.125598,4.1173396,5.050123,murmur
-280.47897,243.16562,85.11917,-13.032954,-10.639479,21.899565,19.321657,-4.7406273,-8.52914,7.0886846,11.375057,-1.6401578,-9.313745,-1.5996495,6.079188,2.1022232,-4.446828,-2.8271604,2.0849776,1.2135719,murmur
-329.91434,162.85663,61.938034,-3.0201757,-2.1460903,21.276426,21.19409,2.2838666,-4.9451985,5.363971,12.297731,4.895456,-3.9609663,-1.7581261,5.000968,4.436976,-1.6014038,-3.0805054,1.05078,2.7807753,murmur
-366.91458,193.04349,63.38098,-14.062322,-5.8901725,25.33014,23.618908,3.2536683,2.3720999,18.707579,21.96926,6.139718,-5.3806286,-0.31364334,6.8532076,3.1905165,-2.8395956,0.45064953,7.608546,6.784433,murmur
-370.82153,193.63689,81.83006,7.273774,4.331568,28.648165,30.11041,10.279686,-0.73697317,4.619533,7.735717,-0.79706585,-8.161017,-3.5282898,4.5941353,3.833755,-2.6307554,-3.4693437,1.9080606,4.036802,murmur
-348.34402,172.08554,77.50224,12.043098,4.023651,18.86601,18.382948,4.825782,0.68500215,8.656226,11.680294,3.2472582,-3.8041546,0.16788279,7.102896,5.8449855,-0.5012982,-1.4222022,3.7276142,6.0288534,murmur
-338.94574,154.7117,57.23437,-2.6468909,1.8341691,26.03539,25.85575,8.071069,2.5153365,12.658918,17.242031,7.760229,-1.2321738,1.5090514,7.5638585,5.370688,-1.396243,-2.1888723,2.817467,4.6852612,murmur
-475.23053,194.92719,53.893024,-21.377523,1.2806836,41.339718,32.812634,-0.3566351,-6.1412725,13.690931,19.944508,3.3199062,-7.9044147,1.2865335,12.255373,7.9355106,-1.5144501,-0.57145137,5.815847,4.248596,murmur
-330.90735,207.45848,84.04404,0.4579895,-6.904502,17.469007,21.14199,3.7631023,-4.2566123,5.1493893,11.93089,4.4023647,-4.8953867,-2.752397,4.6025457,4.5347333,-1.6901511,-3.5156524,0.83056426,3.0985413,murmur
-419.03656,216.04564,69.97041,-18.078924,-8.675551,28.150581,25.964222,-1.6647955,-8.438116,8.861305,16.938913,4.415002,-5.7894397,1.2465181,10.792134,6.875146,-2.372367,-1.5992906,6.164145,7.099692,murmur
-367.28055,179.13141,64.14156,-8.208183,-5.9026217,22.327871,24.141308,4.0862355,-3.9249737,7.10307,14.864201,7.7521706,-0.49999425,2.5750513,9.138294,7.146378,0.2255747,-0.4748363,4.685517,5.891587,murmur
-393.0492,155.70972,55.327923,-2.6706984,6.5227785,30.885166,25.47847,4.9795003,4.0208993,20.684303,25.781878,10.659106,-3.6269565,-1.791348,5.930878,5.1561728,-0.5668607,0.022159785,5.987885,7.451394,murmur
-366.47018,193.36693,57.635616,-23.156992,-12.861983,23.771097,24.091814,-1.1762006,-8.343189,8.320095,18.463413,8.567061,-2.3168821,1.5567383,9.749632,7.4365506,-0.6455975,-1.3528279,4.5120826,5.7943354,murmur
-415.09338,195.10919,60.652187,-19.74295,-9.725981,25.616405,24.449049,-0.7465343,-6.781494,9.656876,17.611843,6.1054006,-3.8196099,1.9109411,10.000883,5.849696,-2.8740733,-1.8924539,5.72855,6.7257967,murmur
-315.168,233.05421,78.70519,-15.509784,-8.805529,28.669312,27.743006,-0.63462067,-9.563297,6.9983497,16.832087,6.1690326,-4.7753725,-0.39846063,7.6568165,4.7134514,-3.3002567,-3.333362,2.6304605,3.5546014,murmur
-281.4102,223.73778,86.04463,-4.2393713,-6.220841,24.6099,27.71787,6.2544656,-3.263132,6.8569155,13.195304,4.4326396,-4.4758554,-0.9199223,6.3824034,4.879221,-1.8324554,-2.7832427,1.959797,3.5510187,murmur
-375.45667,152.86624,69.44196,11.726567,5.2497272,19.35557,19.333874,6.68243,2.1436598,9.281325,12.664278,4.989521,-2.6464245,-0.1345477,6.396725,6.091926,0.36425233,-1.2603627,2.9052644,5.1177287,murmur
-386.8596,185.34943,84.95717,17.71212,11.65192,27.084488,22.680052,3.977833,-1.7418691,7.8068395,11.433541,0.78425413,-8.804405,-5.1256137,2.9541242,2.1949534,-4.440785,-5.225373,0.5747681,3.097057,murmur
-369.5764,181.15196,55.940533,-15.780881,-1.5853955,33.36764,29.50986,1.9117368,-4.4246874,13.831092,23.410868,10.483143,-3.9651308,-2.2964642,5.732544,4.90269,-1.1669388,-0.7661438,4.7560954,5.3402195,murmur
-354.94565,180.88136,82.430016,13.243978,4.113678,21.725431,24.979319,12.322266,6.204912,12.394506,15.521516,7.1081123,-2.0560348,-1.0320055,4.9521947,5.151097,0.2224206,-1.302869,1.8790215,2.8094585,murmur
-394.0643,151.04893,57.83224,0.087194234,3.933615,26.166544,23.795654,4.2658973,-1.663482,10.225258,17.5456,9.251146,-0.8540445,0.5388421,7.0558076,6.7476964,1.5709655,1.2421092,5.6383657,5.9152884,murmur
-392.24686,159.80748,54.85287,-5.416821,6.0385365,34.55117,30.432037,6.8277225,1.6332943,16.912775,23.826832,11.078816,-2.121177,-0.07808598,7.767334,6.7823234,0.18789452,-0.13593498,5.606945,7.308801,murmur
-480.6731,215.80504,69.16662,-18.291977,-9.238593,25.190859,21.616676,-3.1827953,-4.803705,14.602027,19.721008,2.7482502,-9.6444645,-2.894843,6.413798,2.5704894,-5.3136954,-2.9964142,4.735702,4.7754574,murmur
-380.8887,202.87572,81.09845,0.3369191,-4.2207727,17.887943,15.639086,-3.9399505,-7.7051334,6.900289,14.30707,4.642855,-4.391538,0.7105183,9.602477,8.170195,0.77468437,0.1221192,5.890187,7.3251243,murmur
-309.09357,215.20468,81.28789,-7.160087,-10.544915,18.900421,23.177223,4.844226,-2.08477,8.6684,14.051726,3.9008422,-5.672768,-1.847236,5.9094024,4.375811,-2.5755756,-3.346913,1.7735066,3.1168225,murmur
-455.64362,214.31718,64.52561,-18.133232,-3.3640223,29.4008,20.118317,-5.167599,-1.2517893,21.094543,22.236996,0.40924537,-11.455353,-1.2677604,8.774648,3.0505457,-5.5078998,-2.4127293,4.80401,3.293377,murmur
-288.9379,258.80508,84.84085,-22.939816,-18.56465,20.652664,20.857893,-4.633753,-8.7360525,9.41455,15.575215,1.4122453,-8.224783,-0.6723478,7.6459055,3.088935,-4.3540525,-1.917678,4.6850634,3.8603494,murmur
-288.5932,231.50066,83.206924,-10.906941,-9.077636,24.092747,24.180967,0.2999516,-6.525748,7.5994444,14.001879,2.4858754,-7.405076,-2.3252091,6.1541476,4.4991245,-2.0629337,-2.1226287,2.7797916,3.58815,murmur
-414.8237,185.77608,63.56324,-8.530975,0.89931166,30.935947,26.918436,3.5480402,0.21878415,15.93243,19.574255,3.327655,-9.006416,-2.8160489,7.6921697,6.4529586,-0.5960067,-0.1692125,5.657645,5.7396607,murmur
-411.6946,160.09845,58.92736,-5.7135863,-3.7053647,21.22817,22.44222,4.5575614,-1.6615382,9.407427,16.195889,7.715799,-2.2376904,-0.40360755,6.521153,6.325155,1.1444907,0.96329534,5.476606,5.483278,murmur
-422.25983,209.22644,70.49344,-16.049324,-11.962078,20.152264,19.579975,-2.4702115,-5.5069075,11.840679,18.669931,5.2945476,-6.2027373,-1.3698094,6.7583914,3.7173915,-3.5021112,-1.9126793,4.955111,4.8918757,murmur
-363.07166,242.22754,74.84976,-23.584133,-13.389024,24.37649,17.973005,-13.527112,-18.97537,1.411564,9.891959,-3.156259,-11.506716,-2.180647,6.6017976,0.4018067,-8.533324,-4.9343505,4.5541315,5.1190357,murmur
-416.66934,228.70772,77.61569,-13.821492,-8.140618,24.16123,18.849031,-7.8864894,-10.785521,9.228124,16.899931,3.0942261,-6.6984653,1.823639,11.789857,7.1552,-2.4094694,-1.3704234,5.9178343,5.4955196,murmur
-375.9936,255.05455,71.07052,-35.453205,-20.050343,24.473095,18.311573,-15.622681,-19.899765,4.398161,14.449071,-0.21065868,-9.979781,-0.21810366,9.158643,2.347086,-7.759688,-5.3716354,2.49163,1.7367132,murmur
-390.0509,138.10814,53.98755,0.9688096,3.9076838,25.455399,26.099121,10.029277,3.7193654,12.128877,16.848434,8.560717,-0.5432439,1.2270764,7.6793904,7.256073,1.4212018,-0.09873125,3.876584,5.2544613,murmur
-368.4239,206.70442,81.65168,1.0146102,-0.58544403,24.925783,23.946444,3.0326142,-3.2939208,9.121442,15.270356,4.9153748,-5.012695,-1.32372,6.386477,5.0642724,-0.99446577,-0.4415011,5.247779,5.7240443,murmur
-357.6536,202.47864,63.42408,-16.517672,-2.6819565,33.31752,28.221525,-1.023659,-8.443753,7.3715606,13.786763,1.495723,-7.170854,-0.12704702,7.559843,2.86446,-4.754209,-2.4728415,4.589146,4.396994,murmur
-378.25665,179.14989,65.221405,-3.6765642,1.9723208,26.764853,20.409826,-3.498807,-7.6203218,8.333854,15.064887,2.8904433,-7.960522,-3.1087465,6.3464184,5.9711742,-0.10650123,-0.40517908,4.1134634,4.3738823,murmur
-453.08636,218.66936,61.974834,-27.017683,-10.857892,29.357029,24.882057,-3.0266306,-4.4423194,17.286657,22.730143,4.074258,-8.881799,-0.9695293,8.904454,4.3694615,-3.5595737,-0.11733613,7.8690953,6.225829,murmur
-300.6875,187.38112,80.26441,4.035384,-6.131239,14.73426,21.440401,10.013807,3.4561682,9.419488,13.551581,7.034145,-0.7115836,0.34596416,5.5106406,5.178793,0.47116894,-0.45493388,3.4478228,5.286395,murmur
